file,gloss,cat,occluded,signer,duration
nl_121_letter_F_0142,121,1,0,ALPH,1.0
nl_121_letter_F_0143,121,1,0,ALPH,1.0
nl_121_letter_F_0145,121,1,0,ALPH,1.0
nl_121_letter_F_0146,121,1,0,ALPH,1.0
nl_121_letter_F_0147,121,1,0,ALPH,1.0
nl_121_letter_F_0148,121,1,0,ALPH,1.0
nl_121_letter_F_0149,121,1,0,ALPH,1.0
nl_121_letter_F_0150,121,1,0,ALPH,1.0
nl_121_letter_F_0152,121,1,0,ALPH,1.0
nl_121_letter_F_0153,121,1,0,ALPH,1.0
nl_121_letter_F_0154,121,1,0,ALPH,1.0
nl_121_letter_F_0155,121,1,0,ALPH,1.0
nl_121_letter_F_0156,121,1,0,ALPH,1.0
nl_121_letter_F_0157,121,1,0,ALPH,1.0
nl_121_letter_F_0169,121,1,0,ALPH,1.0
nl_121_letter_F_0171,121,1,0,ALPH,1.0
nl_121_letter_F_0172,121,1,0,ALPH,1.0
nl_121_letter_F_0173,121,1,0,ALPH,1.0
nl_121_letter_F_0175,121,1,0,ALPH,1.0
nl_121_letter_F_0176,121,1,0,ALPH,1.0
nl_121_letter_F_0178,121,1,0,ALPH,1.0
nl_121_letter_F_0179,121,1,0,ALPH,1.0
nl_121_letter_F_0180,121,1,0,ALPH,1.0
nl_121_letter_F_0181,121,1,0,ALPH,1.0
nl_121_letter_F_0182,121,1,0,ALPH,1.0
nl_121_letter_F_0183,121,1,0,ALPH,1.0
nl_121_letter_F_0185,121,1,0,ALPH,1.0
nl_121_letter_F_0186,121,1,0,ALPH,1.0
nl_121_letter_F_0187,121,1,0,ALPH,1.0
nl_121_letter_F_0188,121,1,0,ALPH,1.0
nl_121_letter_F_0189,121,1,0,ALPH,1.0
nl_121_letter_F_0190,121,1,0,ALPH,1.0
nl_121_letter_F_0191,121,1,0,ALPH,1.0
nl_121_letter_F_0192,121,1,0,ALPH,1.0
nl_121_letter_F_0193,121,1,0,ALPH,1.0
nl_121_letter_F_0194,121,1,0,ALPH,1.0
nl_121_letter_F_0195,121,1,0,ALPH,1.0
nl_121_letter_F_0196,121,1,0,ALPH,1.0
nl_121_letter_F_0197,121,1,0,ALPH,1.0
nl_121_letter_F_0198,121,1,0,ALPH,1.0
nl_121_letter_F_0199,121,1,0,ALPH,1.0
nl_121_letter_F_0200,121,1,0,ALPH,1.0
nl_121_letter_F_0202,121,1,0,ALPH,1.0
nl_121_letter_F_0203,121,1,0,ALPH,1.0
nl_121_letter_F_0204,121,1,0,ALPH,1.0
nl_121_letter_F_0206,121,1,0,ALPH,1.0
nl_121_letter_F_0207,121,1,0,ALPH,1.0
nl_121_letter_F_0208,121,1,0,ALPH,1.0
nl_121_letter_F_0209,121,1,0,ALPH,1.0
nl_121_letter_F_0210,121,1,0,ALPH,1.0
nl_121_letter_F_0211,121,1,0,ALPH,1.0
nl_121_letter_F_0212,121,1,0,ALPH,1.0
nl_121_letter_F_0213,121,1,0,ALPH,1.0
nl_121_letter_F_0214,121,1,0,ALPH,1.0
nl_121_letter_F_0215,121,1,0,ALPH,1.0
nl_121_letter_F_0218,121,1,0,ALPH,1.0
nl_121_letter_F_0219,121,1,0,ALPH,1.0
nl_121_letter_F_0220,121,1,0,ALPH,1.0
nl_121_letter_F_0221,121,1,0,ALPH,1.0
nl_121_letter_F_0223,121,1,0,ALPH,1.0
nl_121_letter_F_0224,121,1,0,ALPH,1.0
nl_121_letter_F_0226,121,1,0,ALPH,1.0
nl_121_letter_F_0227,121,1,0,ALPH,1.0
nl_121_letter_F_0229,121,1,0,ALPH,1.0
nl_121_letter_F_0230,121,1,0,ALPH,1.0
nl_121_letter_F_0232,121,1,0,ALPH,1.0
nl_121_letter_F_0233,121,1,0,ALPH,1.0
nl_121_letter_F_0234,121,1,0,ALPH,1.0
nl_121_letter_F_0235,121,1,0,ALPH,1.0
nl_121_letter_F_0236,121,1,0,ALPH,1.0
nl_121_letter_F_0237,121,1,0,ALPH,1.0
nl_121_letter_F_0238,121,1,0,ALPH,1.0
nl_121_letter_F_0239,121,1,0,ALPH,1.0
nl_121_letter_F_0240,121,1,0,ALPH,1.0
nl_121_letter_F_0241,121,1,0,ALPH,1.0
nl_121_letter_F_0242,121,1,0,ALPH,1.0
nl_121_letter_F_0243,121,1,0,ALPH,1.0
nl_121_letter_F_0244,121,1,0,ALPH,1.0
nl_121_letter_F_0247,121,1,0,ALPH,1.0
nl_121_letter_F_0251,121,1,0,ALPH,1.0
nl_121_letter_F_0252,121,1,0,ALPH,1.0
nl_121_letter_F_0253,121,1,0,ALPH,1.0
nl_121_letter_F_0258,121,1,0,ALPH,1.0
nl_121_letter_F_0259,121,1,0,ALPH,1.0
nl_121_letter_F_0261,121,1,0,ALPH,1.0
nl_121_letter_F_0262,121,1,0,ALPH,1.0
nl_121_letter_F_0263,121,1,0,ALPH,1.0
nl_121_letter_F_0266,121,1,0,ALPH,1.0
nl_121_letter_F_0267,121,1,0,ALPH,1.0
nl_121_letter_F_0268,121,1,0,ALPH,1.0
nl_121_letter_F_0269,121,1,0,ALPH,1.0
nl_122_letter_G_0079,122,1,0,ALPH,1.0
nl_122_letter_G_0092,122,1,0,ALPH,1.0
nl_122_letter_G_0102,122,1,0,ALPH,1.0
nl_122_letter_G_0106,122,1,0,ALPH,1.0
nl_122_letter_G_0118,122,1,0,ALPH,1.0
nl_122_letter_G_0119,122,1,0,ALPH,1.0
nl_122_letter_G_0120,122,1,0,ALPH,1.0
nl_122_letter_G_0121,122,1,0,ALPH,1.0
nl_122_letter_G_0122,122,1,0,ALPH,1.0
nl_122_letter_G_0123,122,1,0,ALPH,1.0
nl_122_letter_G_0124,122,1,0,ALPH,1.0
nl_122_letter_G_0126,122,1,0,ALPH,1.0
nl_122_letter_G_0127,122,1,0,ALPH,1.0
nl_122_letter_G_0150,122,1,0,ALPH,1.0
nl_122_letter_G_0201,122,1,0,ALPH,1.0
nl_122_letter_G_0205,122,1,0,ALPH,1.0
nl_122_letter_G_0214,122,1,0,ALPH,1.0
nl_122_letter_G_0239,122,1,0,ALPH,1.0
nl_122_letter_G_0254,122,1,0,ALPH,1.0
nl_122_letter_G_0256,122,1,0,ALPH,1.0
nl_122_letter_G_0259,122,1,0,ALPH,1.0
nl_122_letter_G_0266,122,1,0,ALPH,1.0
nl_122_letter_G_0288,122,1,0,ALPH,1.0
nl_122_letter_G_0289,122,1,0,ALPH,1.0
nl_122_letter_G_0294,122,1,0,ALPH,1.0
nl_122_letter_G_0295,122,1,0,ALPH,1.0
nl_122_letter_G_0297,122,1,0,ALPH,1.0
nl_122_letter_G_0298,122,1,0,ALPH,1.0
nl_122_letter_G_0299,122,1,0,ALPH,1.0
nl_123_letter_H_0064,123,1,0,ALPH,1.0
nl_123_letter_H_0076,123,1,0,ALPH,1.0
nl_123_letter_H_0088,123,1,0,ALPH,1.0
nl_123_letter_H_0092,123,1,0,ALPH,1.0
nl_123_letter_H_0094,123,1,0,ALPH,1.0
nl_123_letter_H_0095,123,1,0,ALPH,1.0
nl_123_letter_H_0096,123,1,0,ALPH,1.0
nl_123_letter_H_0097,123,1,0,ALPH,1.0
nl_123_letter_H_0099,123,1,0,ALPH,1.0
nl_123_letter_H_0105,123,1,0,ALPH,1.0
nl_123_letter_H_0106,123,1,0,ALPH,1.0
nl_123_letter_H_0107,123,1,0,ALPH,1.0
nl_123_letter_H_0108,123,1,0,ALPH,1.0
nl_123_letter_H_0134,123,1,0,ALPH,1.0
nl_123_letter_H_0136,123,1,0,ALPH,1.0
nl_123_letter_H_0137,123,1,0,ALPH,1.0
nl_123_letter_H_0139,123,1,0,ALPH,1.0
nl_123_letter_H_0141,123,1,0,ALPH,1.0
nl_123_letter_H_0142,123,1,0,ALPH,1.0
nl_123_letter_H_0148,123,1,0,ALPH,1.0
nl_123_letter_H_0150,123,1,0,ALPH,1.0
nl_123_letter_H_0152,123,1,0,ALPH,1.0
nl_123_letter_H_0153,123,1,0,ALPH,1.0
nl_123_letter_H_0155,123,1,0,ALPH,1.0
nl_123_letter_H_0156,123,1,0,ALPH,1.0
nl_123_letter_H_0157,123,1,0,ALPH,1.0
nl_123_letter_H_0158,123,1,0,ALPH,1.0
nl_123_letter_H_0159,123,1,0,ALPH,1.0
nl_123_letter_H_0161,123,1,0,ALPH,1.0
nl_123_letter_H_0163,123,1,0,ALPH,1.0
nl_123_letter_H_0164,123,1,0,ALPH,1.0
nl_123_letter_H_0165,123,1,0,ALPH,1.0
nl_123_letter_H_0168,123,1,0,ALPH,1.0
nl_123_letter_H_0171,123,1,0,ALPH,1.0
nl_123_letter_H_0175,123,1,0,ALPH,1.0
nl_123_letter_H_0196,123,1,0,ALPH,1.0
nl_123_letter_H_0197,123,1,0,ALPH,1.0
nl_123_letter_H_0203,123,1,0,ALPH,1.0
nl_123_letter_H_0204,123,1,0,ALPH,1.0
nl_123_letter_H_0205,123,1,0,ALPH,1.0
nl_123_letter_H_0219,123,1,0,ALPH,1.0
nl_123_letter_H_0220,123,1,0,ALPH,1.0
nl_123_letter_H_0221,123,1,0,ALPH,1.0
nl_123_letter_H_0222,123,1,0,ALPH,1.0
nl_123_letter_H_0223,123,1,0,ALPH,1.0
nl_123_letter_H_0224,123,1,0,ALPH,1.0
nl_123_letter_H_0225,123,1,0,ALPH,1.0
nl_123_letter_H_0227,123,1,0,ALPH,1.0
nl_123_letter_H_0228,123,1,0,ALPH,1.0
nl_123_letter_H_0231,123,1,0,ALPH,1.0
nl_123_letter_H_0232,123,1,0,ALPH,1.0
nl_123_letter_H_0233,123,1,0,ALPH,1.0
nl_123_letter_H_0234,123,1,0,ALPH,1.0
nl_123_letter_H_0235,123,1,0,ALPH,1.0
nl_123_letter_H_0238,123,1,0,ALPH,1.0
nl_123_letter_H_0239,123,1,0,ALPH,1.0
nl_123_letter_H_0240,123,1,0,ALPH,1.0
nl_123_letter_H_0241,123,1,0,ALPH,1.0
nl_123_letter_H_0242,123,1,0,ALPH,1.0
nl_123_letter_H_0243,123,1,0,ALPH,1.0
nl_123_letter_H_0244,123,1,0,ALPH,1.0
nl_123_letter_H_0245,123,1,0,ALPH,1.0
nl_123_letter_H_0246,123,1,0,ALPH,1.0
nl_123_letter_H_0247,123,1,0,ALPH,1.0
nl_123_letter_H_0248,123,1,0,ALPH,1.0
nl_123_letter_H_0250,123,1,0,ALPH,1.0
nl_123_letter_H_0251,123,1,0,ALPH,1.0
nl_123_letter_H_0253,123,1,0,ALPH,1.0
nl_123_letter_H_0254,123,1,0,ALPH,1.0
nl_123_letter_H_0255,123,1,0,ALPH,1.0
nl_123_letter_H_0256,123,1,0,ALPH,1.0
nl_123_letter_H_0258,123,1,0,ALPH,1.0
nl_123_letter_H_0272,123,1,0,ALPH,1.0
nl_123_letter_H_0274,123,1,0,ALPH,1.0
nl_123_letter_H_0286,123,1,0,ALPH,1.0
nl_123_letter_H_0287,123,1,0,ALPH,1.0
nl_123_letter_H_0288,123,1,0,ALPH,1.0
nl_124_letter_I_0088,124,1,0,ALPH,1.0
nl_124_letter_I_0089,124,1,0,ALPH,1.0
nl_124_letter_I_0090,124,1,0,ALPH,1.0
nl_124_letter_I_0105,124,1,0,ALPH,1.0
nl_124_letter_I_0126,124,1,0,ALPH,1.0
nl_124_letter_I_0139,124,1,0,ALPH,1.0
nl_124_letter_I_0144,124,1,0,ALPH,1.0
nl_124_letter_I_0152,124,1,0,ALPH,1.0
nl_124_letter_I_0175,124,1,0,ALPH,1.0
nl_124_letter_I_0186,124,1,0,ALPH,1.0
nl_124_letter_I_0187,124,1,0,ALPH,1.0
nl_124_letter_I_0188,124,1,0,ALPH,1.0
nl_124_letter_I_0189,124,1,0,ALPH,1.0
nl_124_letter_I_0190,124,1,0,ALPH,1.0
nl_124_letter_I_0191,124,1,0,ALPH,1.0
nl_124_letter_I_0192,124,1,0,ALPH,1.0
nl_124_letter_I_0193,124,1,0,ALPH,1.0
nl_124_letter_I_0195,124,1,0,ALPH,1.0
nl_124_letter_I_0196,124,1,0,ALPH,1.0
nl_124_letter_I_0197,124,1,0,ALPH,1.0
nl_124_letter_I_0198,124,1,0,ALPH,1.0
nl_124_letter_I_0199,124,1,0,ALPH,1.0
nl_124_letter_I_0200,124,1,0,ALPH,1.0
nl_124_letter_I_0201,124,1,0,ALPH,1.0
nl_124_letter_I_0205,124,1,0,ALPH,1.0
nl_124_letter_I_0221,124,1,0,ALPH,1.0
nl_124_letter_I_0235,124,1,0,ALPH,1.0
nl_124_letter_I_0248,124,1,0,ALPH,1.0
nl_124_letter_I_0259,124,1,0,ALPH,1.0
nl_124_letter_I_0284,124,1,0,ALPH,1.0
nl_124_letter_I_0286,124,1,0,ALPH,1.0
nl_124_letter_I_0292,124,1,0,ALPH,1.0
nl_125_letter_J_0076,125,1,0,ALPH,1.0
nl_125_letter_J_0090,125,1,0,ALPH,1.0
nl_125_letter_J_0091,125,1,0,ALPH,1.0
nl_125_letter_J_0092,125,1,0,ALPH,1.0
nl_125_letter_J_0097,125,1,0,ALPH,1.0
nl_125_letter_J_0098,125,1,0,ALPH,1.0
nl_125_letter_J_0099,125,1,0,ALPH,1.0
nl_125_letter_J_0100,125,1,0,ALPH,1.0
nl_125_letter_J_0103,125,1,0,ALPH,1.0
nl_125_letter_J_0104,125,1,0,ALPH,1.0
nl_125_letter_J_0105,125,1,0,ALPH,1.0
nl_125_letter_J_0106,125,1,0,ALPH,1.0
nl_125_letter_J_0107,125,1,0,ALPH,1.0
nl_125_letter_J_0108,125,1,0,ALPH,1.0
nl_125_letter_J_0109,125,1,0,ALPH,1.0
nl_125_letter_J_0110,125,1,0,ALPH,1.0
nl_125_letter_J_0111,125,1,0,ALPH,1.0
nl_125_letter_J_0112,125,1,0,ALPH,1.0
nl_125_letter_J_0114,125,1,0,ALPH,1.0
nl_125_letter_J_0115,125,1,0,ALPH,1.0
nl_125_letter_J_0120,125,1,0,ALPH,1.0
nl_125_letter_J_0122,125,1,0,ALPH,1.0
nl_125_letter_J_0124,125,1,0,ALPH,1.0
nl_125_letter_J_0125,125,1,0,ALPH,1.0
nl_125_letter_J_0126,125,1,0,ALPH,1.0
nl_125_letter_J_0127,125,1,0,ALPH,1.0
nl_125_letter_J_0130,125,1,0,ALPH,1.0
nl_125_letter_J_0133,125,1,0,ALPH,1.0
nl_125_letter_J_0134,125,1,0,ALPH,1.0
nl_125_letter_J_0135,125,1,0,ALPH,1.0
nl_125_letter_J_0136,125,1,0,ALPH,1.0
nl_125_letter_J_0137,125,1,0,ALPH,1.0
nl_125_letter_J_0138,125,1,0,ALPH,1.0
nl_125_letter_J_0140,125,1,0,ALPH,1.0
nl_125_letter_J_0141,125,1,0,ALPH,1.0
nl_125_letter_J_0142,125,1,0,ALPH,1.0
nl_125_letter_J_0146,125,1,0,ALPH,1.0
nl_125_letter_J_0147,125,1,0,ALPH,1.0
nl_125_letter_J_0164,125,1,0,ALPH,1.0
nl_125_letter_J_0165,125,1,0,ALPH,1.0
nl_125_letter_J_0166,125,1,0,ALPH,1.0
nl_125_letter_J_0167,125,1,0,ALPH,1.0
nl_125_letter_J_0168,125,1,0,ALPH,1.0
nl_125_letter_J_0170,125,1,0,ALPH,1.0
nl_125_letter_J_0172,125,1,0,ALPH,1.0
nl_125_letter_J_0174,125,1,0,ALPH,1.0
nl_125_letter_J_0175,125,1,0,ALPH,1.0
nl_125_letter_J_0176,125,1,0,ALPH,1.0
nl_125_letter_J_0178,125,1,0,ALPH,1.0
nl_125_letter_J_0181,125,1,0,ALPH,1.0
nl_125_letter_J_0182,125,1,0,ALPH,1.0
nl_125_letter_J_0184,125,1,0,ALPH,1.0
nl_125_letter_J_0185,125,1,0,ALPH,1.0
nl_125_letter_J_0186,125,1,0,ALPH,1.0
nl_125_letter_J_0187,125,1,0,ALPH,1.0
nl_125_letter_J_0188,125,1,0,ALPH,1.0
nl_125_letter_J_0189,125,1,0,ALPH,1.0
nl_125_letter_J_0194,125,1,0,ALPH,1.0
nl_125_letter_J_0195,125,1,0,ALPH,1.0
nl_125_letter_J_0197,125,1,0,ALPH,1.0
nl_125_letter_J_0198,125,1,0,ALPH,1.0
nl_125_letter_J_0199,125,1,0,ALPH,1.0
nl_125_letter_J_0200,125,1,0,ALPH,1.0
nl_125_letter_J_0201,125,1,0,ALPH,1.0
nl_125_letter_J_0202,125,1,0,ALPH,1.0
nl_125_letter_J_0204,125,1,0,ALPH,1.0
nl_125_letter_J_0206,125,1,0,ALPH,1.0
nl_125_letter_J_0207,125,1,0,ALPH,1.0
nl_125_letter_J_0208,125,1,0,ALPH,1.0
nl_125_letter_J_0209,125,1,0,ALPH,1.0
nl_125_letter_J_0210,125,1,0,ALPH,1.0
nl_125_letter_J_0215,125,1,0,ALPH,1.0
nl_125_letter_J_0216,125,1,0,ALPH,1.0
nl_125_letter_J_0217,125,1,0,ALPH,1.0
nl_125_letter_J_0218,125,1,0,ALPH,1.0
nl_125_letter_J_0219,125,1,0,ALPH,1.0
nl_125_letter_J_0220,125,1,0,ALPH,1.0
nl_125_letter_J_0227,125,1,0,ALPH,1.0
nl_125_letter_J_0228,125,1,0,ALPH,1.0
nl_125_letter_J_0230,125,1,0,ALPH,1.0
nl_125_letter_J_0235,125,1,0,ALPH,1.0
nl_125_letter_J_0237,125,1,0,ALPH,1.0
nl_125_letter_J_0238,125,1,0,ALPH,1.0
nl_125_letter_J_0240,125,1,0,ALPH,1.0
nl_125_letter_J_0241,125,1,0,ALPH,1.0
nl_125_letter_J_0244,125,1,0,ALPH,1.0
nl_125_letter_J_0245,125,1,0,ALPH,1.0
nl_125_letter_J_0246,125,1,0,ALPH,1.0
nl_125_letter_J_0247,125,1,0,ALPH,1.0
nl_125_letter_J_0248,125,1,0,ALPH,1.0
nl_125_letter_J_0249,125,1,0,ALPH,1.0
nl_125_letter_J_0250,125,1,0,ALPH,1.0
nl_125_letter_J_0251,125,1,0,ALPH,1.0
nl_125_letter_J_0252,125,1,0,ALPH,1.0
nl_125_letter_J_0253,125,1,0,ALPH,1.0
nl_125_letter_J_0257,125,1,0,ALPH,1.0
nl_125_letter_J_0258,125,1,0,ALPH,1.0
nl_125_letter_J_0259,125,1,0,ALPH,1.0
nl_125_letter_J_0260,125,1,0,ALPH,1.0
nl_125_letter_J_0263,125,1,0,ALPH,1.0
nl_125_letter_J_0264,125,1,0,ALPH,1.0
nl_125_letter_J_0265,125,1,0,ALPH,1.0
nl_125_letter_J_0266,125,1,0,ALPH,1.0
nl_125_letter_J_0267,125,1,0,ALPH,1.0
nl_125_letter_J_0268,125,1,0,ALPH,1.0
nl_125_letter_J_0269,125,1,0,ALPH,1.0
nl_125_letter_J_0271,125,1,0,ALPH,1.0
nl_125_letter_J_0298,125,1,0,ALPH,1.0
nl_126_letter_K_0062,126,1,0,ALPH,1.0
nl_126_letter_K_0078,126,1,0,ALPH,1.0
nl_126_letter_K_0079,126,1,0,ALPH,1.0
nl_126_letter_K_0092,126,1,0,ALPH,1.0
nl_126_letter_K_0106,126,1,0,ALPH,1.0
nl_126_letter_K_0112,126,1,0,ALPH,1.0
nl_126_letter_K_0132,126,1,0,ALPH,1.0
nl_126_letter_K_0133,126,1,0,ALPH,1.0
nl_126_letter_K_0141,126,1,0,ALPH,1.0
nl_126_letter_K_0142,126,1,0,ALPH,1.0
nl_126_letter_K_0143,126,1,0,ALPH,1.0
nl_126_letter_K_0145,126,1,0,ALPH,1.0
nl_126_letter_K_0184,126,1,0,ALPH,1.0
nl_126_letter_K_0185,126,1,0,ALPH,1.0
nl_126_letter_K_0186,126,1,0,ALPH,1.0
nl_126_letter_K_0205,126,1,0,ALPH,1.0
nl_126_letter_K_0207,126,1,0,ALPH,1.0
nl_126_letter_K_0209,126,1,0,ALPH,1.0
nl_126_letter_K_0212,126,1,0,ALPH,1.0
nl_126_letter_K_0214,126,1,0,ALPH,1.0
nl_126_letter_K_0218,126,1,0,ALPH,1.0
nl_126_letter_K_0223,126,1,0,ALPH,1.0
nl_126_letter_K_0230,126,1,0,ALPH,1.0
nl_126_letter_K_0231,126,1,0,ALPH,1.0
nl_126_letter_K_0232,126,1,0,ALPH,1.0
nl_126_letter_K_0233,126,1,0,ALPH,1.0
nl_126_letter_K_0234,126,1,0,ALPH,1.0
nl_126_letter_K_0236,126,1,0,ALPH,1.0
nl_126_letter_K_0259,126,1,0,ALPH,1.0
nl_126_letter_K_0262,126,1,0,ALPH,1.0
nl_126_letter_K_0267,126,1,0,ALPH,1.0
nl_126_letter_K_0274,126,1,0,ALPH,1.0
nl_126_letter_K_0283,126,1,0,ALPH,1.0
nl_126_letter_K_0285,126,1,0,ALPH,1.0
nl_126_letter_K_0286,126,1,0,ALPH,1.0
nl_126_letter_K_0288,126,1,0,ALPH,1.0
nl_126_letter_K_0292,126,1,0,ALPH,1.0
nl_126_letter_K_0295,126,1,0,ALPH,1.0
nl_127_letter_L_0065,127,1,0,ALPH,1.0
nl_127_letter_L_0067,127,1,0,ALPH,1.0
nl_127_letter_L_0071,127,1,0,ALPH,1.0
nl_127_letter_L_0074,127,1,0,ALPH,1.0
nl_127_letter_L_0078,127,1,0,ALPH,1.0
nl_127_letter_L_0091,127,1,0,ALPH,1.0
nl_127_letter_L_0099,127,1,0,ALPH,1.0
nl_127_letter_L_0108,127,1,0,ALPH,1.0
nl_127_letter_L_0120,127,1,0,ALPH,1.0
nl_127_letter_L_0131,127,1,0,ALPH,1.0
nl_127_letter_L_0134,127,1,0,ALPH,1.0
nl_127_letter_L_0163,127,1,0,ALPH,1.0
nl_127_letter_L_0166,127,1,0,ALPH,1.0
nl_127_letter_L_0170,127,1,0,ALPH,1.0
nl_127_letter_L_0171,127,1,0,ALPH,1.0
nl_127_letter_L_0176,127,1,0,ALPH,1.0
nl_127_letter_L_0181,127,1,0,ALPH,1.0
nl_127_letter_L_0190,127,1,0,ALPH,1.0
nl_127_letter_L_0211,127,1,0,ALPH,1.0
nl_127_letter_L_0222,127,1,0,ALPH,1.0
nl_127_letter_L_0223,127,1,0,ALPH,1.0
nl_127_letter_L_0224,127,1,0,ALPH,1.0
nl_127_letter_L_0239,127,1,0,ALPH,1.0
nl_127_letter_L_0242,127,1,0,ALPH,1.0
nl_127_letter_L_0274,127,1,0,ALPH,1.0
nl_127_letter_L_0297,127,1,0,ALPH,1.0
nl_127_letter_L_0299,127,1,0,ALPH,1.0
nl_128_letter_M_0061,128,1,0,ALPH,1.0
nl_128_letter_M_0062,128,1,0,ALPH,1.0
nl_128_letter_M_0063,128,1,0,ALPH,1.0
nl_128_letter_M_0065,128,1,0,ALPH,1.0
nl_128_letter_M_0066,128,1,0,ALPH,1.0
nl_128_letter_M_0067,128,1,0,ALPH,1.0
nl_128_letter_M_0069,128,1,0,ALPH,1.0
nl_128_letter_M_0070,128,1,0,ALPH,1.0
nl_128_letter_M_0080,128,1,0,ALPH,1.0
nl_128_letter_M_0081,128,1,0,ALPH,1.0
nl_128_letter_M_0085,128,1,0,ALPH,1.0
nl_128_letter_M_0088,128,1,0,ALPH,1.0
nl_128_letter_M_0090,128,1,0,ALPH,1.0
nl_128_letter_M_0091,128,1,0,ALPH,1.0
nl_128_letter_M_0092,128,1,0,ALPH,1.0
nl_128_letter_M_0093,128,1,0,ALPH,1.0
nl_128_letter_M_0095,128,1,0,ALPH,1.0
nl_128_letter_M_0098,128,1,0,ALPH,1.0
nl_128_letter_M_0109,128,1,0,ALPH,1.0
nl_128_letter_M_0111,128,1,0,ALPH,1.0
nl_128_letter_M_0112,128,1,0,ALPH,1.0
nl_128_letter_M_0113,128,1,0,ALPH,1.0
nl_128_letter_M_0114,128,1,0,ALPH,1.0
nl_128_letter_M_0115,128,1,0,ALPH,1.0
nl_128_letter_M_0117,128,1,0,ALPH,1.0
nl_128_letter_M_0119,128,1,0,ALPH,1.0
nl_128_letter_M_0122,128,1,0,ALPH,1.0
nl_128_letter_M_0123,128,1,0,ALPH,1.0
nl_128_letter_M_0124,128,1,0,ALPH,1.0
nl_128_letter_M_0125,128,1,0,ALPH,1.0
nl_128_letter_M_0130,128,1,0,ALPH,1.0
nl_128_letter_M_0133,128,1,0,ALPH,1.0
nl_128_letter_M_0136,128,1,0,ALPH,1.0
nl_128_letter_M_0137,128,1,0,ALPH,1.0
nl_128_letter_M_0138,128,1,0,ALPH,1.0
nl_128_letter_M_0141,128,1,0,ALPH,1.0
nl_128_letter_M_0147,128,1,0,ALPH,1.0
nl_128_letter_M_0148,128,1,0,ALPH,1.0
nl_128_letter_M_0155,128,1,0,ALPH,1.0
nl_128_letter_M_0160,128,1,0,ALPH,1.0
nl_128_letter_M_0161,128,1,0,ALPH,1.0
nl_128_letter_M_0162,128,1,0,ALPH,1.0
nl_128_letter_M_0168,128,1,0,ALPH,1.0
nl_128_letter_M_0169,128,1,0,ALPH,1.0
nl_128_letter_M_0170,128,1,0,ALPH,1.0
nl_128_letter_M_0172,128,1,0,ALPH,1.0
nl_128_letter_M_0173,128,1,0,ALPH,1.0
nl_128_letter_M_0174,128,1,0,ALPH,1.0
nl_128_letter_M_0175,128,1,0,ALPH,1.0
nl_128_letter_M_0176,128,1,0,ALPH,1.0
nl_128_letter_M_0177,128,1,0,ALPH,1.0
nl_128_letter_M_0180,128,1,0,ALPH,1.0
nl_128_letter_M_0181,128,1,0,ALPH,1.0
nl_128_letter_M_0183,128,1,0,ALPH,1.0
nl_128_letter_M_0184,128,1,0,ALPH,1.0
nl_128_letter_M_0185,128,1,0,ALPH,1.0
nl_128_letter_M_0187,128,1,0,ALPH,1.0
nl_128_letter_M_0190,128,1,0,ALPH,1.0
nl_128_letter_M_0192,128,1,0,ALPH,1.0
nl_128_letter_M_0193,128,1,0,ALPH,1.0
nl_128_letter_M_0194,128,1,0,ALPH,1.0
nl_128_letter_M_0196,128,1,0,ALPH,1.0
nl_128_letter_M_0197,128,1,0,ALPH,1.0
nl_128_letter_M_0199,128,1,0,ALPH,1.0
nl_128_letter_M_0200,128,1,0,ALPH,1.0
nl_128_letter_M_0201,128,1,0,ALPH,1.0
nl_128_letter_M_0203,128,1,0,ALPH,1.0
nl_128_letter_M_0204,128,1,0,ALPH,1.0
nl_128_letter_M_0205,128,1,0,ALPH,1.0
nl_128_letter_M_0206,128,1,0,ALPH,1.0
nl_128_letter_M_0212,128,1,0,ALPH,1.0
nl_128_letter_M_0213,128,1,0,ALPH,1.0
nl_128_letter_M_0214,128,1,0,ALPH,1.0
nl_128_letter_M_0215,128,1,0,ALPH,1.0
nl_128_letter_M_0217,128,1,0,ALPH,1.0
nl_128_letter_M_0218,128,1,0,ALPH,1.0
nl_128_letter_M_0219,128,1,0,ALPH,1.0
nl_128_letter_M_0223,128,1,0,ALPH,1.0
nl_128_letter_M_0224,128,1,0,ALPH,1.0
nl_128_letter_M_0225,128,1,0,ALPH,1.0
nl_128_letter_M_0227,128,1,0,ALPH,1.0
nl_128_letter_M_0228,128,1,0,ALPH,1.0
nl_128_letter_M_0229,128,1,0,ALPH,1.0
nl_128_letter_M_0230,128,1,0,ALPH,1.0
nl_128_letter_M_0232,128,1,0,ALPH,1.0
nl_128_letter_M_0233,128,1,0,ALPH,1.0
nl_128_letter_M_0234,128,1,0,ALPH,1.0
nl_128_letter_M_0236,128,1,0,ALPH,1.0
nl_128_letter_M_0237,128,1,0,ALPH,1.0
nl_128_letter_M_0239,128,1,0,ALPH,1.0
nl_128_letter_M_0240,128,1,0,ALPH,1.0
nl_128_letter_M_0245,128,1,0,ALPH,1.0
nl_128_letter_M_0247,128,1,0,ALPH,1.0
nl_128_letter_M_0250,128,1,0,ALPH,1.0
nl_128_letter_M_0251,128,1,0,ALPH,1.0
nl_128_letter_M_0252,128,1,0,ALPH,1.0
nl_128_letter_M_0253,128,1,0,ALPH,1.0
